id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
822,madrid,retiro,Venta,piso,663921.0,125.2,5,1,buen estado,2006,cuarto,1,,0,0,0,3.92,2025-03-12
823,madrid,arganzuela,Venta,ático,553660.0,94.7,2,1,obra nueva,2020,noveno,1,0,1,0,1,7.11,2025-02-19
824,madrid,centro,Venta,piso,,,2,1,buen estado,1981,tercero,,1,1,0,1,3.16,2025-03-27
825,madrid,retiro,Alquiler,estudio,343508.0,74.3,1,,buen estado,2020,segundo,0,1,0,1,0,4.74,2025-01-18
826,madrid,salamanca,Venta,ático,,62.6,1,1,buen estado,1991,bajo,1,1,0,0,0,6.16,2024-10-15
827,madrid,centro,Venta,chalet,232048.0,44.5,1,1,buen estado,1997,noveno,1,1,1,0,0,3.38,2024-11-17
828,madrid,salamanca,Venta,ático,367734.0,85.1,4,3,buen estado,1968,tercero,1,0,0,0,0,4.57,2024-12-20
829,madrid,centro,Venta,piso,452348.0,85.5,1,1,obra nueva,2018,bajo,1,1,1,0,1,4.15,2025-03-27
830,madrid,retiro,Alquiler,piso,395814.0,82.0,2,1,buen estado,2006,octavo,1,,0,0,1,3.72,2024-12-17
831,madrid,tetuán,Venta,chalet,379542.0,85.6,4,1,buen estado,2018,segundo,0,0,1,0,0,2.09,2025-03-09
832,madrid,tetuán,Venta,estudio,427129.0,78.9,1,1,reformado,1990,sexto,0,1,0,0,1,5.72,2025-02-20
833,madrid,arganzuela,Venta,piso,336532.0,71.1,,1,buen estado,1974,octavo,1,0,0,1,0,5.18,2024-12-06
834,madrid,salamanca,Venta,piso,290276.0,58.7,2,1,buen estado,2012,cuarto,1,0,,1,0,6.04,2024-10-11
835,madrid,salamanca,Venta,dúplex,,70.7,3,1,buen estado,1982,cuarto,1,0,0,1,1,4.16,2025-02-06
836,madrid,tetuán,Venta,ático,491838.0,100.0,2,1,reformado,1957,séptimo,1,0,0,1,1,2.27,2024-12-24
837,madrid,salamanca,Alquiler,dúplex,344245.0,66.0,1,1,buen estado,1950,bajo,0,0,0,1,1,3.69,2025-02-26
838,madrid,retiro,Venta,ático,,72.8,4,1,buen estado,1996,tercero,0,0,0,0,1,6.52,2024-11-19
839,madrid,arganzuela,Alquiler,piso,127496.0,30.0,3,2,buen estado,1975,cuarto,0,1,0,0,1,4.73,2024-10-29
840,madrid,centro,Venta,piso,480429.0,87.8,2,1,obra nueva,2022,ático,1,1,1,1,1,5.96,2024-12-17
841,madrid,retiro,Venta,piso,405096.0,87.6,3,1,buen estado,1978,tercero,0,,1,0,0,6.9,2024-10-26
842,madrid,chamberí,Venta,piso,492587.0,106.7,1,1,buen estado,1971,séptimo,,0,0,1,0,4.81,2024-12-17
843,madrid,arganzuela,Venta,piso,477896.0,90.8,3,2,buen estado,1994,bajo,1,0,0,1,0,7.91,2025-02-22
844,madrid,salamanca,Venta,piso,342152.0,72.7,,1,buen estado,1980,séptimo,0,0,0,1,0,2.61,2024-10-11
845,madrid,chamberí,Venta,piso,365404.0,90.2,1,1,buen estado,1990,sexto,0,0,0,1,0,5.64,2024-12-27
846,madrid,centro,Alquiler,piso,435255.0,88.7,2,1,obra nueva,2020,primero,1,1,1,1,1,2.74,2024-11-15
847,madrid,salamanca,Venta,piso,710344.0,129.5,2,1,buen estado,1979,segundo,1,,0,1,0,3.81,2024-11-27
848,madrid,retiro,Alquiler,dúplex,219436.0,47.1,1,1,buen estado,2000,tercero,1,1,0,0,1,3.74,2025-01-15
849,madrid,centro,Venta,chalet,284708.0,52.7,1,1,buen estado,2004,primero,1,0,0,0,0,3.85,2025-02-19
850,madrid,arganzuela,Alquiler,piso,278930.0,63.1,1,1,buen estado,1996,cuarto,1,1,0,,0,5.43,2024-12-30
851,madrid,chamberí,Venta,piso,436242.0,81.8,1,1,reformado,2014,octavo,1,1,1,1,1,5.4,2024-11-09
852,madrid,retiro,Venta,piso,327063.0,61.2,3,2,buen estado,2002,bajo,,1,0,1,0,4.4,2025-03-28
853,madrid,chamberí,Alquiler,piso,592480.0,112.0,4,1,buen estado,1969,bajo,,0,0,0,0,5.83,2024-11-20
854,madrid,retiro,Venta,piso,389352.0,82.8,3,1,buen estado,1993,bajo,0,0,0,1,0,4.91,2025-03-06
855,madrid,arganzuela,Venta,piso,501125.0,97.7,3,1,buen estado,1967,primero,0,1,0,1,1,5.31,2024-12-11
856,madrid,chamberí,Venta,estudio,312480.0,64.7,1,1,buen estado,1956,ático,1,0,0,1,0,3.86,2024-10-24
857,madrid,salamanca,Venta,piso,442517.0,72.8,,2,buen estado,1965,primero,1,0,0,0,0,5.01,2024-11-10
858,madrid,centro,Venta,chalet,,,2,1,obra nueva,2020,séptimo,1,1,1,0,,4.66,2024-11-27
859,madrid,salamanca,Venta,piso,370711.0,97.3,3,2,buen estado,1994,bajo,1,1,1,1,1,3.36,2025-02-10
860,madrid,arganzuela,Venta,piso,405117.0,80.7,3,1,buen estado,1987,tercero,0,0,,0,0,6.14,2025-03-03
861,madrid,chamberí,Venta,piso,440491.0,76.2,4,1,buen estado,1998,noveno,0,0,0,1,0,6.43,2025-02-27
862,madrid,chamberí,Venta,piso,500619.0,87.4,4,1,buen estado,1983,cuarto,1,0,1,0,0,7.14,2025-02-24
863,madrid,retiro,Venta,dúplex,259830.0,49.8,4,1,buen estado,1964,segundo,1,1,0,0,0,3.32,2024-10-13
864,madrid,tetuán,Alquiler,dúplex,288155.0,61.4,3,1,buen estado,1979,primero,0,0,0,0,1,7.36,2025-03-26
865,madrid,tetuán,Alquiler,piso,276361.0,58.7,,3,buen estado,2003,octavo,0,1,0,0,0,3.63,2024-11-17
866,madrid,tetuán,Venta,piso,415504.0,94.9,3,2,buen estado,1990,primero,1,1,0,1,0,5.88,2025-02-19
867,madrid,arganzuela,Venta,dúplex,295932.0,68.3,4,1,buen estado,2000,bajo,1,1,0,1,0,4.02,2024-11-29
868,madrid,salamanca,Venta,piso,561958.0,113.2,1,1,buen estado,1967,sexto,1,0,0,0,0,2.47,2025-03-26
869,madrid,centro,Venta,estudio,428927.0,104.7,1,1,buen estado,1984,quinto,1,0,0,0,0,4.13,2024-12-04
870,madrid,tetuán,Alquiler,piso,464047.0,76.2,2,1,reformado,1984,ático,0,0,0,1,0,4.85,2025-02-11
871,madrid,salamanca,Venta,estudio,310096.0,54.8,1,1,buen estado,1979,sexto,1,0,0,0,0,6.63,2025-01-11
872,madrid,arganzuela,Venta,estudio,200740.0,40.7,1,1,buen estado,1987,primero,1,0,0,0,0,5.67,2024-12-25
873,madrid,salamanca,Alquiler,chalet,393088.0,72.1,5,1,buen estado,1996,tercero,,0,0,1,1,4.06,2025-02-22
874,madrid,centro,Venta,piso,572491.0,99.8,2,1,buen estado,1986,ático,1,0,0,0,0,4.64,2024-11-23
875,madrid,tetuán,Alquiler,piso,355762.0,78.7,2,1,buen estado,1984,ático,0,0,1,0,0,3.94,2025-03-05
876,madrid,retiro,Venta,estudio,472123.0,90.5,1,1,buen estado,1993,primero,1,1,0,1,0,3.47,2024-11-20
877,madrid,chamberí,Venta,piso,320903.0,69.6,6,1,buen estado,1976,octavo,1,0,0,0,1,6.04,2025-03-11
878,madrid,centro,Alquiler,ático,,,,1,buen estado,1960,quinto,1,1,,0,0,4.95,2025-01-12
879,madrid,centro,Alquiler,piso,618369.0,119.7,2,1,obra nueva,2022,tercero,1,0,1,,,4.08,2025-03-02
880,madrid,tetuán,Venta,dúplex,453151.0,102.9,2,2,reformado,1980,cuarto,1,1,0,0,0,3.54,2025-01-09
881,madrid,centro,Venta,piso,,,4,2,obra nueva,2020,noveno,1,,0,1,0,3.48,2024-10-13
882,madrid,tetuán,Venta,ático,312315.0,50.1,1,,buen estado,1987,tercero,0,0,0,0,0,6.42,2024-12-02
883,madrid,retiro,Venta,dúplex,378076.0,74.7,3,1,buen estado,2005,cuarto,1,1,,0,1,3.64,2025-02-27
884,madrid,tetuán,Venta,ático,376426.0,74.5,4,3,buen estado,1997,bajo,1,1,0,1,0,4.87,2025-02-03
885,madrid,retiro,Venta,piso,434846.0,81.0,3,2,reformado,1991,tercero,1,1,0,0,0,7.25,2024-12-07
886,madrid,retiro,Alquiler,piso,351527.0,74.3,4,1,buen estado,1982,tercero,1,0,0,0,1,4.58,2024-10-28
887,madrid,arganzuela,Venta,piso,,99.7,2,2,buen estado,1998,noveno,0,1,1,0,0,4.2,2024-11-02
888,madrid,tetuán,Venta,piso,429473.0,79.2,2,1,obra nueva,2021,primero,1,1,0,0,0,4.97,2024-10-23
889,madrid,retiro,Venta,dúplex,529076.0,108.3,,3,buen estado,1940,primero,1,1,0,0,0,5.59,2024-12-06
890,madrid,arganzuela,Venta,estudio,544226.0,94.3,1,1,buen estado,1972,ático,1,1,0,1,0,6.91,2025-01-14
891,madrid,salamanca,Venta,piso,368739.0,82.1,1,1,buen estado,1991,segundo,1,0,0,0,0,3.76,2024-12-31
892,madrid,tetuán,Venta,piso,,,4,2,buen estado,1972,sexto,0,0,,0,0,6.19,2025-01-31
893,madrid,tetuán,Venta,piso,287859.0,64.0,2,1,buen estado,1977,sexto,1,1,0,,0,4.61,2024-11-15
894,madrid,chamberí,Venta,piso,,117.4,4,1,obra nueva,2022,sexto,1,0,0,1,0,6.96,2024-12-15
895,madrid,salamanca,Venta,piso,343667.0,79.8,1,1,buen estado,1991,segundo,1,0,1,0,0,3.11,
896,madrid,tetuán,Venta,piso,342399.0,65.6,2,1,buen estado,1967,octavo,1,1,0,1,0,7.3,2025-03-15
897,madrid,arganzuela,Venta,piso,253387.0,50.4,3,1,buen estado,1974,sexto,0,1,,0,0,3.89,2024-12-30
898,madrid,arganzuela,Alquiler,piso,497444.0,81.2,1,1,buen estado,1973,sexto,0,0,0,1,0,4.24,2025-01-10
899,madrid,retiro,Venta,piso,323102.0,71.3,4,1,buen estado,1962,cuarto,,1,1,0,0,4.71,2024-11-21
900,madrid,retiro,Venta,chalet,417210.0,82.5,3,1,buen estado,1977,segundo,0,1,0,0,0,4.79,
901,madrid,salamanca,Alquiler,piso,305431.0,63.5,1,1,buen estado,2020,segundo,1,1,0,1,0,4.97,2024-10-30
902,madrid,salamanca,Alquiler,piso,366284.0,81.3,3,1,buen estado,1970,segundo,0,0,1,0,1,5.94,2024-12-21
903,madrid,salamanca,Venta,dúplex,438487.0,90.9,2,1,buen estado,1969,séptimo,0,1,0,1,0,3.33,2024-10-14
904,madrid,retiro,Venta,piso,401413.0,81.8,2,1,buen estado,1985,octavo,1,0,0,1,0,4.95,2024-12-14
905,madrid,tetuán,Venta,estudio,368248.0,83.6,1,1,buen estado,1988,ático,,0,0,0,0,6.49,2024-10-13
906,madrid,centro,Venta,estudio,399102.0,100.4,1,1,buen estado,1971,segundo,0,0,1,0,0,,
907,madrid,retiro,Venta,estudio,411995.0,73.6,1,1,buen estado,2004,séptimo,1,0,0,1,0,8.18,2025-03-25
908,madrid,salamanca,Venta,estudio,497781.0,87.9,1,1,buen estado,1956,ático,1,1,0,0,1,3.67,2025-01-09
909,madrid,salamanca,Venta,ático,,93.9,1,1,buen estado,1983,tercero,0,1,0,0,1,3.79,2025-01-14
910,madrid,tetuán,Alquiler,piso,,86.9,5,1,buen estado,1994,noveno,1,0,0,0,0,,2025-02-22
911,madrid,salamanca,Venta,piso,355653.0,67.1,4,1,buen estado,1965,bajo,0,0,0,0,1,6.01,2024-10-19
912,madrid,chamberí,Alquiler,piso,454141.0,91.0,4,1,buen estado,2000,segundo,1,0,0,1,0,5.2,2024-10-13
913,madrid,retiro,Venta,piso,304014.0,56.4,2,1,buen estado,1951,octavo,0,0,0,,0,4.85,2024-12-18
914,madrid,salamanca,Venta,ático,331249.0,69.7,4,1,reformado,1975,bajo,1,1,0,0,0,7.06,2025-02-28
915,madrid,retiro,Venta,piso,502706.0,95.9,1,1,buen estado,1977,segundo,1,1,0,0,0,2.9,2024-10-31
916,madrid,arganzuela,Venta,chalet,376721.0,71.9,,1,buen estado,1997,ático,1,1,0,1,,,2025-04-02
917,madrid,chamberí,Venta,piso,361332.0,64.5,1,1,buen estado,1990,cuarto,0,0,0,0,1,5.01,2025-03-12
918,madrid,retiro,Venta,piso,538161.0,99.9,1,1,buen estado,1989,noveno,1,1,,0,1,4.1,2025-02-24
919,madrid,arganzuela,Alquiler,ático,394993.0,90.3,1,1,buen estado,1994,octavo,0,1,0,1,0,5.03,2024-11-12
920,madrid,centro,Alquiler,chalet,477916.0,92.0,1,1,buen estado,1949,noveno,0,0,0,0,,5.43,2024-11-18
921,madrid,retiro,Venta,piso,378619.0,72.0,,2,obra nueva,2019,quinto,1,0,0,0,0,7.24,2024-11-15
922,madrid,arganzuela,Venta,piso,488870.0,102.8,3,1,a reformar,1992,sexto,0,,0,0,0,9.11,2024-12-25
923,madrid,centro,Alquiler,dúplex,242859.0,53.8,3,3,buen estado,1969,cuarto,1,0,0,0,0,6.18,2024-11-16
924,madrid,chamberí,Venta,piso,227257.0,48.1,6,1,obra nueva,2022,noveno,1,1,1,1,0,6.04,2024-12-16
925,madrid,tetuán,Venta,piso,,,2,,buen estado,1970,ático,1,0,0,,1,3.41,2024-10-15
926,madrid,retiro,Venta,dúplex,261585.0,48.0,2,1,buen estado,1955,noveno,1,,0,1,0,4.37,2025-02-06
927,madrid,arganzuela,Venta,piso,536689.0,101.0,3,1,buen estado,2007,séptimo,0,,0,0,0,4.26,2024-11-13
928,madrid,chamberí,Venta,piso,411430.0,83.7,3,1,obra nueva,2018,cuarto,0,1,0,,0,3.27,2025-01-22
929,madrid,chamberí,Alquiler,chalet,651397.0,66.0,7,1,obra nueva,2018,segundo,1,0,1,,1,4.67,2025-01-29
930,madrid,tetuán,Venta,piso,484839.0,96.2,3,,buen estado,1991,tercero,0,0,0,1,1,4.89,2025-01-26
931,madrid,centro,Alquiler,estudio,459295.0,90.3,1,1,obra nueva,2023,quinto,1,,1,1,0,7.59,2025-01-17
932,madrid,tetuán,Alquiler,piso,376167.0,82.3,7,1,buen estado,2007,ático,0,1,1,0,1,7.12,2025-04-07
933,madrid,salamanca,Venta,piso,579725.0,105.2,3,1,obra nueva,2018,tercero,1,,0,0,1,4.24,
934,madrid,tetuán,Venta,estudio,487762.0,93.1,1,1,buen estado,1974,octavo,1,1,0,0,0,4.59,2025-03-19
935,madrid,salamanca,Venta,piso,402695.0,75.7,2,2,reformado,1971,cuarto,0,1,0,0,0,5.4,2025-02-04
936,madrid,chamberí,Venta,estudio,357897.0,68.7,1,1,buen estado,2007,octavo,0,1,1,0,1,,2024-11-14
937,madrid,centro,Alquiler,piso,345198.0,67.2,2,1,obra nueva,2018,segundo,1,1,1,1,0,,2025-03-07
938,madrid,arganzuela,Venta,piso,422578.0,84.0,2,,buen estado,1998,bajo,1,0,0,0,,3.89,2024-11-23
939,madrid,centro,Venta,estudio,337026.0,71.8,1,1,buen estado,1983,séptimo,1,0,0,0,1,6.98,2024-11-01
940,madrid,retiro,Venta,estudio,579607.0,110.4,1,1,obra nueva,2019,primero,1,1,,0,0,4.87,2024-11-01
941,madrid,salamanca,Alquiler,estudio,417346.0,70.5,1,1,buen estado,1993,sexto,1,0,0,0,0,6.35,2025-02-16
942,madrid,tetuán,Alquiler,piso,387162.0,86.6,,1,buen estado,2001,segundo,0,0,,0,0,4.18,
943,madrid,tetuán,Alquiler,ático,525357.0,106.9,3,1,buen estado,1970,segundo,,0,0,1,0,4.22,2024-11-23
944,madrid,arganzuela,Venta,piso,,,1,1,obra nueva,2021,cuarto,,1,0,0,0,3.61,2025-03-18
945,madrid,chamberí,Venta,piso,370725.0,74.6,5,2,buen estado,1991,noveno,1,1,0,1,0,7.79,2024-12-12
946,madrid,salamanca,Venta,ático,,60.8,2,1,buen estado,2004,bajo,0,0,0,0,1,4.94,2025-03-13
947,madrid,centro,Venta,piso,275860.0,59.0,3,2,buen estado,1989,sexto,,0,0,0,0,,2025-01-30
948,madrid,salamanca,Venta,piso,,,4,1,reformado,1989,cuarto,1,0,1,0,1,7.56,2025-03-16
949,madrid,arganzuela,Venta,dúplex,426149.0,98.5,1,1,buen estado,1970,segundo,0,0,0,1,0,2.54,2024-10-23
950,madrid,arganzuela,Venta,piso,279400.0,58.3,1,1,buen estado,1993,noveno,1,1,0,0,1,6.13,2025-03-12
951,madrid,retiro,Venta,piso,276998.0,57.7,2,1,buen estado,1992,segundo,1,0,0,0,0,5.61,2024-11-19
952,madrid,arganzuela,Venta,estudio,514999.0,93.4,1,1,buen estado,1986,noveno,1,0,0,0,1,2.2,2025-03-01
953,madrid,chamberí,Alquiler,estudio,348306.0,73.8,1,1,buen estado,2013,bajo,1,0,0,0,0,6.87,
954,madrid,retiro,Venta,ático,416030.0,82.6,1,1,obra nueva,2021,octavo,0,1,0,1,1,7.67,2024-10-25
955,madrid,retiro,Venta,piso,605243.0,116.4,4,1,reformado,1974,quinto,1,1,0,1,0,3.1,2025-02-20
956,madrid,centro,Venta,estudio,469057.0,104.5,1,1,buen estado,1975,primero,1,1,0,0,0,4.32,2025-03-04
957,madrid,arganzuela,Alquiler,piso,656210.0,130.0,2,1,buen estado,1995,noveno,1,0,0,0,0,6.65,2025-04-07
958,madrid,retiro,Venta,dúplex,751692.0,131.8,4,1,buen estado,1972,noveno,1,1,0,1,0,7.74,2025-03-17
959,madrid,retiro,Alquiler,estudio,432183.0,78.1,1,1,buen estado,1965,ático,0,0,0,,0,6.59,2025-02-13
960,madrid,centro,Alquiler,ático,481352.0,98.4,1,1,buen estado,1996,cuarto,0,0,1,1,0,2.93,2024-11-27
961,madrid,salamanca,Venta,piso,662825.0,125.3,2,1,obra nueva,2023,tercero,0,1,0,1,0,5.62,2025-03-15
962,madrid,centro,Venta,piso,319385.0,62.0,1,1,buen estado,1986,ático,0,1,0,1,0,3.03,2024-12-02
963,madrid,salamanca,Venta,estudio,304914.0,74.8,1,1,buen estado,1975,primero,,,0,1,1,5.9,2024-12-26
964,madrid,retiro,Venta,piso,415323.0,86.7,4,2,buen estado,1986,ático,0,1,0,0,1,3.7,2025-01-02
965,madrid,retiro,Venta,piso,538753.0,106.0,1,1,a reformar,1986,segundo,0,1,0,1,0,5.43,2024-11-27
966,madrid,retiro,Alquiler,ático,431839.0,92.8,4,1,buen estado,1982,séptimo,0,1,0,1,0,4.84,2024-10-18
967,madrid,arganzuela,Venta,piso,508300.0,96.2,5,1,buen estado,1985,octavo,,1,0,1,0,5.22,2025-01-02
968,madrid,centro,Alquiler,piso,360856.0,79.1,2,1,obra nueva,2022,cuarto,0,1,1,0,0,,2025-03-02
969,madrid,arganzuela,Venta,piso,383973.0,85.8,2,1,buen estado,1972,noveno,0,1,0,0,0,,2025-04-02
970,madrid,retiro,Alquiler,ático,492761.0,90.7,5,1,buen estado,1971,segundo,0,1,0,0,1,5.84,2024-12-19
971,madrid,salamanca,Venta,piso,383932.0,65.0,2,2,buen estado,1981,segundo,0,1,0,0,1,4.62,2025-03-04
972,madrid,tetuán,Venta,piso,,,2,,reformado,1977,cuarto,1,1,1,1,0,6.34,
973,madrid,retiro,Alquiler,piso,454271.0,74.8,1,1,buen estado,1987,tercero,0,1,0,0,0,6.93,2025-01-12
974,madrid,centro,Alquiler,piso,404466.0,70.3,3,1,buen estado,1984,segundo,1,1,0,0,0,2.29,2024-11-06
975,madrid,retiro,Alquiler,dúplex,527421.0,102.3,2,2,reformado,1975,séptimo,1,1,0,1,0,5.81,2025-02-15
976,madrid,salamanca,Alquiler,ático,456461.0,82.4,3,1,buen estado,1955,quinto,,1,,1,0,6.83,2025-02-09
977,madrid,arganzuela,Alquiler,piso,375296.0,71.0,3,1,buen estado,2002,primero,1,1,0,0,0,5.82,2025-02-18
978,madrid,arganzuela,Alquiler,piso,425616.0,83.9,3,1,buen estado,1955,sexto,1,1,1,1,0,5.32,2025-02-19
979,madrid,salamanca,Venta,ático,347779.0,64.4,2,1,buen estado,1991,noveno,1,1,0,0,,5.54,2024-10-31
980,madrid,retiro,Venta,piso,372949.0,82.8,3,1,buen estado,1962,ático,1,1,0,1,1,3.17,2024-12-27
981,madrid,salamanca,Venta,piso,,,2,1,reformado,1972,quinto,0,0,0,0,0,5.79,2024-11-29
982,madrid,chamberí,Venta,piso,559870.0,121.1,5,1,obra nueva,2023,primero,1,,1,1,,6.14,2024-12-17
983,madrid,chamberí,Venta,piso,484424.0,88.9,3,1,a reformar,1992,octavo,1,1,0,0,1,6.88,2025-02-17
984,madrid,salamanca,Venta,piso,376756.0,82.2,4,,buen estado,1966,segundo,0,1,0,0,1,5.74,2025-04-07
985,madrid,retiro,Venta,piso,361825.0,63.0,5,1,buen estado,1995,quinto,1,0,0,1,1,4.67,2025-02-24
986,madrid,centro,Venta,piso,253514.0,66.4,,1,reformado,1995,bajo,0,1,1,0,0,8.01,2024-11-05
987,madrid,centro,Venta,piso,418985.0,80.5,4,2,buen estado,1997,noveno,1,0,0,0,1,5.23,2025-03-09
988,madrid,arganzuela,Alquiler,estudio,774284.0,87.3,1,1,buen estado,1974,cuarto,1,0,0,0,0,6.05,2025-01-02
989,madrid,chamberí,Alquiler,estudio,,84.0,1,1,buen estado,1990,séptimo,1,0,0,1,1,7.74,2025-03-03
990,madrid,chamberí,Venta,dúplex,998925.0,206.7089412430961,1,1,buen estado,1972,primero,1,1,0,0,1,5.25,2025-02-02
991,madrid,retiro,Venta,estudio,562235.0,111.9,1,1,buen estado,1993,tercero,1,1,1,1,0,3.02,2024-12-05
992,madrid,chamberí,Alquiler,estudio,284250.0,57.6,1,1,reformado,2001,sexto,1,1,0,1,,4.25,2024-11-24
993,madrid,arganzuela,Alquiler,piso,403831.0,85.7,2,2,reformado,1978,quinto,1,0,1,0,0,4.99,
994,madrid,centro,Venta,piso,,78.9,4,2,buen estado,1969,séptimo,1,1,0,0,1,6.41,2024-11-21
995,madrid,retiro,Alquiler,estudio,338335.0,70.0,1,1,buen estado,1975,primero,0,0,,0,1,6.25,2025-01-20
996,madrid,arganzuela,Alquiler,piso,329769.0,76.7,2,1,buen estado,1988,cuarto,1,0,0,1,0,3.53,2025-02-22
997,madrid,centro,Venta,piso,329068.0,61.1,1,1,buen estado,2003,octavo,1,0,0,0,1,5.59,2024-11-18
998,madrid,centro,Venta,piso,,99.9,2,1,obra nueva,2022,sexto,1,1,1,0,,6.16,2025-01-28
999,madrid,tetuán,Alquiler,piso,246287.0,42.8,2,1,buen estado,2005,ático,0,0,0,0,0,2.26,2025-03-29
1000,madrid,salamanca,Alquiler,estudio,517941.0,98.9,1,1,obra nueva,2018,noveno,1,0,0,1,0,4.74,2025-03-10
1001,madrid,centro,Venta,piso,391875.0,76.3,6,1,buen estado,1976,cuarto,1,0,0,0,0,2.03,2025-01-20
1002,madrid,salamanca,Venta,estudio,323018.0,60.0,1,1,buen estado,1969,sexto,1,1,0,0,1,4.1,2024-12-31
1003,madrid,centro,Venta,piso,374559.0,69.0,2,1,buen estado,1978,segundo,1,0,0,0,0,3.39,2025-03-06
1004,madrid,arganzuela,Alquiler,dúplex,467927.0,83.6,3,2,buen estado,1976,séptimo,0,0,0,0,0,4.84,2025-02-22
1005,madrid,retiro,Venta,piso,514736.0,91.8,1,1,buen estado,1995,ático,1,0,0,0,0,3.71,2024-12-29
1006,madrid,retiro,Venta,ático,425001.0,90.2,4,1,buen estado,1965,sexto,1,0,0,0,0,6.66,2025-01-05
1007,madrid,salamanca,Venta,estudio,324338.0,88.6,1,1,buen estado,1981,segundo,0,1,0,1,0,3.47,2024-12-23
1008,madrid,salamanca,Venta,piso,408739.0,81.9,3,1,buen estado,1992,octavo,1,1,,0,0,4.05,2025-01-08
1009,madrid,salamanca,Alquiler,ático,503655.0,113.5,2,1,buen estado,1979,noveno,0,1,0,0,0,4.11,2025-01-17
1010,madrid,arganzuela,Venta,piso,594783.0,121.82729911143696,2,1,buen estado,1967,octavo,1,,0,1,0,5.38,
1011,madrid,arganzuela,Venta,piso,420699.0,87.3,3,1,buen estado,1994,quinto,1,0,0,1,1,,2025-01-23
1012,madrid,chamberí,Venta,ático,240138.0,61.5,4,1,buen estado,1974,bajo,1,1,0,1,0,4.5,2024-10-27
1013,madrid,arganzuela,Venta,estudio,642422.0,117.3,1,1,buen estado,1992,sexto,0,0,0,0,1,4.27,2024-11-12
1014,madrid,salamanca,Venta,dúplex,381757.0,78.9,1,1,reformado,1999,noveno,0,0,0,1,0,3.03,2025-01-25
1015,madrid,tetuán,Venta,piso,501954.0,97.4,5,1,buen estado,2001,séptimo,1,0,0,1,0,5.95,2025-01-15
1016,madrid,retiro,Venta,piso,372402.0,76.1,2,1,buen estado,1988,séptimo,1,0,0,0,1,3.14,2024-12-08
1017,madrid,arganzuela,Venta,piso,,70.0,2,1,buen estado,1960,quinto,1,0,,1,,4.53,2024-10-17
1018,madrid,salamanca,Venta,estudio,426703.0,77.1,1,1,buen estado,1982,séptimo,1,0,0,0,1,5.17,2025-04-03
1019,madrid,salamanca,Venta,estudio,478836.0,101.6,1,1,a reformar,1989,cuarto,0,0,0,0,0,6.23,2025-02-05
1020,madrid,tetuán,Venta,ático,532974.0,97.9,1,1,buen estado,1993,séptimo,1,0,,0,0,5.19,2025-03-19
1021,madrid,arganzuela,Venta,estudio,462760.0,96.9,1,1,buen estado,1984,octavo,0,1,0,0,0,6.19,2025-03-06
1022,madrid,retiro,Venta,ático,502195.0,105.8,2,1,buen estado,1992,bajo,1,1,0,1,0,3.05,
1023,madrid,centro,Venta,piso,266885.0,46.1,1,1,obra nueva,2021,quinto,1,0,0,0,0,6.12,2024-12-23
1024,madrid,retiro,Venta,estudio,,85.3,1,1,buen estado,1969,cuarto,,1,0,0,1,9.04,2025-03-02
1025,madrid,retiro,Venta,piso,503812.0,91.5,2,1,buen estado,1959,bajo,0,1,0,0,0,3.8,2025-03-26
1026,madrid,retiro,Alquiler,estudio,,,1,1,buen estado,1954,primero,1,0,1,,0,8.5,2024-11-10
1027,madrid,tetuán,Venta,dúplex,505684.0,86.7,3,2,buen estado,1973,noveno,1,0,0,0,0,5.69,2024-12-19
1028,madrid,retiro,Alquiler,piso,605868.0,109.1,5,1,buen estado,1982,segundo,1,0,0,0,0,6.07,2025-03-09
1029,madrid,arganzuela,Venta,piso,371208.0,72.2,3,3,obra nueva,2020,tercero,1,0,0,0,0,4.16,2025-02-10
1030,madrid,chamberí,Alquiler,ático,704344.0,122.1060945018684,2,1,buen estado,1993,primero,1,1,1,1,0,4.09,2024-11-15
1031,madrid,tetuán,Alquiler,piso,412575.0,79.2,5,1,buen estado,2007,sexto,1,0,0,1,0,3.62,2025-01-15
1032,madrid,chamberí,Venta,estudio,257110.0,58.4,1,1,buen estado,1964,noveno,0,1,0,,0,7.94,2025-01-05
1033,madrid,salamanca,Venta,dúplex,452992.0,94.9,3,1,buen estado,1981,segundo,1,1,0,0,0,3.99,2025-02-04
1034,madrid,centro,Venta,piso,426187.0,82.2,,,reformado,1981,octavo,1,1,0,0,1,5.64,2024-12-07
1035,madrid,centro,Venta,piso,362977.0,70.3,5,1,buen estado,1974,octavo,1,,0,0,0,6.55,2025-01-28
1036,madrid,salamanca,Venta,dúplex,372277.0,75.2,2,1,buen estado,1982,quinto,1,,0,,0,4.29,2025-02-21
1037,madrid,arganzuela,Alquiler,piso,587665.0,116.3,,1,buen estado,1970,quinto,1,1,0,1,0,4.6,
1038,madrid,tetuán,Alquiler,ático,414434.0,84.3,3,1,buen estado,1988,cuarto,1,0,0,1,1,5.39,2024-11-03
1039,madrid,retiro,Venta,piso,297297.0,63.6,5,2,obra nueva,2023,tercero,1,1,0,0,0,5.77,2025-03-30
